RUNNING ON: cuda
Beginning training
C:\Users\harry\anaconda3\envs\ML38\lib\site-packages\torch\nn\modules\module.py:795: UserWarning: Using a non-full backward hook when the forward contains multiple autograd Nodes is deprecated and will be removed in future versions. This hook will be missing some grad_input. Please use register_full_backward_hook to get the documented behavior.
  warnings.warn("Using a non-full backward hook when the forward contains multiple autograd Nodes "
Epoch 01: | Train Loss: 0.68002 | Val Loss: 0.65506 | Train Acc: 63.062 | Val Acc: 66.581
Epoch 02: | Train Loss: 0.65115 | Val Loss: 0.63915 | Train Acc: 66.312 | Val Acc: 66.581
Epoch 03: | Train Loss: 0.64701 | Val Loss: 0.63709 | Train Acc: 66.146 | Val Acc: 66.581
Epoch 04: | Train Loss: 0.64084 | Val Loss: 0.64186 | Train Acc: 66.542 | Val Acc: 66.581
Epoch 05: | Train Loss: 0.63867 | Val Loss: 0.63791 | Train Acc: 66.583 | Val Acc: 66.581
Epoch 06: | Train Loss: 0.63802 | Val Loss: 0.63943 | Train Acc: 66.500 | Val Acc: 66.581
Epoch 07: | Train Loss: 0.63814 | Val Loss: 0.63785 | Train Acc: 66.646 | Val Acc: 66.581
Epoch 08: | Train Loss: 0.63721 | Val Loss: 0.63712 | Train Acc: 66.604 | Val Acc: 66.581
Epoch 09: | Train Loss: 0.63774 | Val Loss: 0.63759 | Train Acc: 66.583 | Val Acc: 66.581
Epoch 10: | Train Loss: 0.63916 | Val Loss: 0.63736 | Train Acc: 66.583 | Val Acc: 66.581
Epoch 11: | Train Loss: 0.63781 | Val Loss: 0.63786 | Train Acc: 66.729 | Val Acc: 66.581
Epoch 12: | Train Loss: 0.63848 | Val Loss: 0.63713 | Train Acc: 66.542 | Val Acc: 66.581
Epoch 13: | Train Loss: 0.63925 | Val Loss: 0.63711 | Train Acc: 66.333 | Val Acc: 66.581
Epoch 14: | Train Loss: 0.63870 | Val Loss: 0.63711 | Train Acc: 66.438 | Val Acc: 66.581
Epoch 15: | Train Loss: 0.63911 | Val Loss: 0.63712 | Train Acc: 66.458 | Val Acc: 66.581
Epoch 16: | Train Loss: 0.63917 | Val Loss: 0.63713 | Train Acc: 66.354 | Val Acc: 66.581
Epoch 17: | Train Loss: 0.63961 | Val Loss: 0.63730 | Train Acc: 66.271 | Val Acc: 66.581
Epoch 18: | Train Loss: 0.63921 | Val Loss: 0.63723 | Train Acc: 66.292 | Val Acc: 66.581
Epoch 19: | Train Loss: 0.63700 | Val Loss: 0.63724 | Train Acc: 66.625 | Val Acc: 66.581
Epoch 20: | Train Loss: 0.64038 | Val Loss: 0.63711 | Train Acc: 66.250 | Val Acc: 66.581
Epoch 21: | Train Loss: 0.63852 | Val Loss: 0.63718 | Train Acc: 66.417 | Val Acc: 66.581
Epoch 22: | Train Loss: 0.63857 | Val Loss: 0.63712 | Train Acc: 66.458 | Val Acc: 66.581
Epoch 23: | Train Loss: 0.63785 | Val Loss: 0.63711 | Train Acc: 66.521 | Val Acc: 66.581
Epoch 24: | Train Loss: 0.63830 | Val Loss: 0.63711 | Train Acc: 66.458 | Val Acc: 66.581
Epoch 25: | Train Loss: 0.63875 | Val Loss: 0.63717 | Train Acc: 66.312 | Val Acc: 66.581
Epoch 26: | Train Loss: 0.63720 | Val Loss: 0.63711 | Train Acc: 66.604 | Val Acc: 66.581
Epoch 27: | Train Loss: 0.63908 | Val Loss: 0.63714 | Train Acc: 66.312 | Val Acc: 66.581
Epoch 28: | Train Loss: 0.63832 | Val Loss: 0.63714 | Train Acc: 66.438 | Val Acc: 66.581
Epoch 29: | Train Loss: 0.63983 | Val Loss: 0.63729 | Train Acc: 66.208 | Val Acc: 66.581
Epoch 30: | Train Loss: 0.63853 | Val Loss: 0.63726 | Train Acc: 66.417 | Val Acc: 66.581
Epoch 31: | Train Loss: 0.63887 | Val Loss: 0.63711 | Train Acc: 66.354 | Val Acc: 66.581
Epoch 32: | Train Loss: 0.63793 | Val Loss: 0.63711 | Train Acc: 66.479 | Val Acc: 66.581
Epoch 33: | Train Loss: 0.63880 | Val Loss: 0.63725 | Train Acc: 66.292 | Val Acc: 66.581
Epoch 34: | Train Loss: 0.63774 | Val Loss: 0.63712 | Train Acc: 66.542 | Val Acc: 66.581
Epoch 35: | Train Loss: 0.63729 | Val Loss: 0.63712 | Train Acc: 66.542 | Val Acc: 66.581
Epoch 36: | Train Loss: 0.63811 | Val Loss: 0.63711 | Train Acc: 66.458 | Val Acc: 66.581
Epoch 37: | Train Loss: 0.63795 | Val Loss: 0.63712 | Train Acc: 66.500 | Val Acc: 66.581
Epoch 38: | Train Loss: 0.63617 | Val Loss: 0.63717 | Train Acc: 66.667 | Val Acc: 66.581
Epoch 39: | Train Loss: 0.63432 | Val Loss: 0.63711 | Train Acc: 66.854 | Val Acc: 66.581
Epoch 40: | Train Loss: 0.63867 | Val Loss: 0.63715 | Train Acc: 66.458 | Val Acc: 66.581
Epoch 41: | Train Loss: 0.63661 | Val Loss: 0.63715 | Train Acc: 66.521 | Val Acc: 66.581
Epoch 42: | Train Loss: 0.63916 | Val Loss: 0.63716 | Train Acc: 66.333 | Val Acc: 66.581
Epoch 43: | Train Loss: 0.63784 | Val Loss: 0.63711 | Train Acc: 66.458 | Val Acc: 66.581
Epoch 44: | Train Loss: 0.63727 | Val Loss: 0.63711 | Train Acc: 66.646 | Val Acc: 66.581
Epoch 45: | Train Loss: 0.63739 | Val Loss: 0.63715 | Train Acc: 66.521 | Val Acc: 66.581
Epoch 46: | Train Loss: 0.63542 | Val Loss: 0.63711 | Train Acc: 66.812 | Val Acc: 66.581
Epoch 47: | Train Loss: 0.63883 | Val Loss: 0.63716 | Train Acc: 66.396 | Val Acc: 66.581
Epoch 48: | Train Loss: 0.63793 | Val Loss: 0.63718 | Train Acc: 66.438 | Val Acc: 66.581
Epoch 49: | Train Loss: 0.63803 | Val Loss: 0.63711 | Train Acc: 66.500 | Val Acc: 66.581
Epoch 50: | Train Loss: 0.63651 | Val Loss: 0.63711 | Train Acc: 66.667 | Val Acc: 66.581
Finished Training
